employee_id,month,total_monthly_active_hours,expected_monthly_hours,ai_license_active,ai_queries_made,ai_hours_saved_est
2448,7/1/2025,190.51,168,1,27,1.4
2448,8/1/2025,168.6,168,1,31,1.6
2448,9/1/2025,187.71,168,1,41,2.1
2448,10/1/2025,190.73,168,1,45,2.2
2448,11/1/2025,165.81,168,1,50,2.5
2448,12/1/2025,183.24,168,1,60,3
2449,1/1/2025,194.2,168,0,1,0
2449,2/1/2025,164.24,168,0,2,0.1
2449,3/1/2025,173.28,168,0,4,0.2
2449,4/1/2025,170.28,168,1,6,0.3
2449,5/1/2025,176.22,168,1,7,0.4
2449,6/1/2025,164.33,168,1,9,0.4
2449,7/1/2025,181.31,168,1,12,0.6
2449,8/1/2025,164.63,168,1,8,0.4
2449,9/1/2025,171.71,168,1,16,0.8
2449,10/1/2025,177.59,168,1,10,0.5
2449,11/1/2025,156.89000000000001,168,1,16,0.8
2449,12/1/2025,179.84,168,1,20,1
2450,1/1/2025,180.66,168,1,6,0.3
2450,2/1/2025,160.36,168,0,5,0.2
2450,3/1/2025,174.70000000000002,168,1,16,0.8
2450,4/1/2025,185.12,168,1,15,0.8
2450,5/1/2025,173.67,168,1,22,1.1
2450,6/1/2025,176.26,168,1,30,1.5
2450,7/1/2025,193.28,168,1,35,1.8
2450,8/1/2025,164.83,168,1,21,1
2450,9/1/2025,167.82,168,1,47,2.4
2450,10/1/2025,181.05,168,1,52,2.6
2450,11/1/2025,161.45,168,1,38,1.9
2450,12/1/2025,195.39,168,1,57,2.8
2451,1/1/2025,192.95,168,0,3,0.2
2451,2/1/2025,167.54,168,1,7,0.4
2451,3/1/2025,165.67,168,1,8,0.4
2451,4/1/2025,179.89000000000001,168,1,28,1.4
2451,5/1/2025,171.20000000000002,168,1,17,0.8
2451,6/1/2025,165.81,168,1,35,1.8
2451,7/1/2025,187.64,168,1,20,1
2451,8/1/2025,166.47,168,1,31,1.6
2451,9/1/2025,180.07,168,1,39,2
2451,10/1/2025,184.5,168,1,35,1.8
2451,11/1/2025,166.47,168,1,43,2.2
2451,12/1/2025,179.13,168,1,65,3.2
2452,1/1/2025,177.43,168,0,3,0.2
2452,2/1/2025,165.31,168,1,8,0.4
2452,3/1/2025,168.06,168,1,12,0.6
2452,4/1/2025,166.67,168,1,11,0.6
2452,5/1/2025,162.4,168,1,14,0.7
2452,6/1/2025,177.10999999999999,168,1,32,1.6
2452,7/1/2025,193.79,168,1,18,0.9
2452,8/1/2025,155.76,168,1,15,0.8
2452,9/1/2025,164.36,168,1,30,1.5
2452,10/1/2025,182.07,168,1,37,1.8
2452,11/1/2025,152.49,168,1,34,1.7
2452,12/1/2025,180.85,168,1,62,3.1
2453,1/1/2025,188.57,168,0,1,0
2453,2/1/2025,154.53,168,0,3,0.2
2453,3/1/2025,167.36,168,1,6,0.3
2453,4/1/2025,188.51,168,1,6,0.3
2453,5/1/2025,181.8,168,1,11,0.6
2453,6/1/2025,166.66,168,1,12,0.6
2453,7/1/2025,185.54,168,1,11,0.6
2453,8/1/2025,158.9,168,1,12,0.6
2453,9/1/2025,184.04,168,1,15,0.8
2453,10/1/2025,179.05,168,1,22,1.1
2453,11/1/2025,160.08,168,1,25,1.2
2453,12/1/2025,186.51,168,1,20,1
2454,1/1/2025,182.45,168,0,4,0.2
2454,2/1/2025,160.9,168,1,9,0.4
2454,3/1/2025,182.63,168,1,15,0.8
2454,4/1/2025,176.83,168,1,27,1.4
2454,5/1/2025,170.56,168,1,20,1
2454,6/1/2025,170.12,168,1,22,1.1
2454,7/1/2025,183.46,168,1,33,1.6
2454,8/1/2025,171.99,168,1,33,1.6
2454,9/1/2025,183.61,168,1,49,2.4
2454,10/1/2025,190.09,168,1,60,3
2454,11/1/2025,158.82999999999998,168,1,54,2.7
2454,12/1/2025,178.25,168,1,75,3.8
2455,1/1/2025,185.18,168,1,6,0.3
2455,2/1/2025,145.43,168,1,7,0.4
2455,3/1/2025,165.79,168,1,12,0.6
2455,4/1/2025,178.71,168,1,11,0.6
2455,5/1/2025,179.38,168,1,14,0.7
2455,6/1/2025,169.14,168,1,16,0.8
2455,7/1/2025,181.31,168,1,45,2.2
2455,8/1/2025,189.76,168,1,33,1.6
2455,9/1/2025,183.61,168,1,45,2.2
2455,10/1/2025,182.5,168,1,47,2.4
2455,11/1/2025,168.03,168,1,41,2.1
2455,12/1/2025,193.77,168,1,57,2.8
2456,1/1/2025,187.95,168,0,2,0.1
2456,2/1/2025,160.97,168,0,4,0.2
2456,3/1/2025,160.86,168,1,6,0.3
2456,4/1/2025,170.55,168,1,7,0.4
2456,5/1/2025,178.2,168,1,7,0.4
2456,6/1/2025,172.74,168,1,11,0.6
2456,7/1/2025,188.48,168,1,9,0.4
2456,8/1/2025,175.9,168,1,12,0.6
2456,9/1/2025,172.37,168,1,12,0.6
2456,10/1/2025,189.03,168,1,20,1
2456,11/1/2025,156.21,168,1,22,1.1
2456,12/1/2025,179.29,168,1,15,0.8
2457,1/1/2025,169.33,168,0,4,0.2
2457,2/1/2025,158.12,168,1,9,0.4
2457,3/1/2025,183.72,168,1,13,0.6
2457,4/1/2025,168.92000000000002,168,1,24,1.2
2457,5/1/2025,174.97,168,1,25,1.2
2457,6/1/2025,167.53,168,1,31,1.6
2457,7/1/2025,186.57,168,1,28,1.4
2457,8/1/2025,173.23,168,1,31,1.6
2457,9/1/2025,177.5,168,1,33,1.6
2457,10/1/2025,193.56,168,1,55,2.8
2457,11/1/2025,171.43,168,1,35,1.8
2457,12/1/2025,181.06,168,1,90,4.5
2458,1/1/2025,175.39,168,0,1,0
2458,2/1/2025,158.31,168,0,3,0.2
2458,3/1/2025,176.04,168,1,6,0.3
2458,4/1/2025,172.8,168,1,6,0.3
2458,5/1/2025,183.42,168,0,4,0.2
2458,6/1/2025,170.64,168,1,9,0.4
2458,7/1/2025,177.87,168,1,8,0.4
2458,8/1/2025,164.95,168,1,14,0.7
2458,9/1/2025,180.06,168,1,12,0.6
2458,10/1/2025,184.44,168,1,15,0.8
2458,11/1/2025,169.15,168,1,16,0.8
2458,12/1/2025,184.28,168,1,20,1
2459,1/1/2025,191.71,168,0,1,0
2459,2/1/2025,156.41,168,0,4,0.2
2459,3/1/2025,165.35,168,0,5,0.2
2459,4/1/2025,185.66,168,0,5,0.2
2459,5/1/2025,176.29,168,1,7,0.4
2459,6/1/2025,163.97,168,1,12,0.6
2459,7/1/2025,195.31,168,1,10,0.5
2459,8/1/2025,163.2,168,1,12,0.6
2459,9/1/2025,179.82,168,1,12,0.6
2459,10/1/2025,178.7,168,1,16,0.8
2459,11/1/2025,160.88,168,1,16,0.8
2459,12/1/2025,187.64,168,1,25,1.2
2460,1/1/2025,186.25,168,0,5,0.2
2460,2/1/2025,163.63,168,1,9,0.4
2460,3/1/2025,169.45,168,1,14,0.7
2460,4/1/2025,174.16,168,1,18,0.9
2460,5/1/2025,181.57,168,1,25,1.2
2460,6/1/2025,163.93,168,1,21,1
2460,7/1/2025,181.55,168,1,38,1.9
2460,8/1/2025,159.25,168,1,30,1.5
2460,9/1/2025,177.1,168,1,47,2.4
2460,10/1/2025,189.44,168,1,70,3.5
2460,11/1/2025,159.67000000000002,168,1,49,2.4
2460,12/1/2025,180.16,168,1,75,3.8
2461,1/1/2025,188.18,168,0,3,0.2
2461,2/1/2025,153.10999999999999,168,1,9,0.4
2461,3/1/2025,170.89000000000001,168,1,11,0.6
2461,4/1/2025,176.95,168,1,21,1
2461,5/1/2025,178.91,168,1,32,1.6
2461,6/1/2025,171.05,168,1,28,1.4
2461,7/1/2025,183.76,168,1,43,2.2
2461,8/1/2025,168.27,168,1,37,1.8
2461,9/1/2025,171.43,168,1,49,2.4
2461,10/1/2025,181.58,168,1,47,2.4
2461,11/1/2025,166.08,168,1,41,2.1
2461,12/1/2025,186.81,168,1,69,3.4
2462,1/1/2025,174.58,168,0,5,0.2
2462,2/1/2025,159.92000000000002,168,1,7,0.4
2462,3/1/2025,173.15,168,1,6,0.3
2462,4/1/2025,173.18,168,1,17,0.8
2462,5/1/2025,173.02,168,1,16,0.8
2462,6/1/2025,161.36,168,1,27,1.4
2462,7/1/2025,183.86,168,1,29,1.5
2462,8/1/2025,159.34,168,1,21,1
2462,9/1/2025,171.55,168,1,30,1.5
2462,10/1/2025,179.48,168,1,39,2
2462,11/1/2025,159.52,168,1,55,2.8
2462,12/1/2025,190.87,168,1,50,2.5
2463,1/1/2025,182.55,168,0,1,0
2463,2/1/2025,156.67,168,0,4,0.2
2463,3/1/2025,170.61,168,1,6,0.3
2463,4/1/2025,180.23,168,1,8,0.4
2463,5/1/2025,184.92,168,1,10,0.5
2463,6/1/2025,154.81,168,1,15,0.8
2463,7/1/2025,187.36,168,1,14,0.7
2463,8/1/2025,166.3,168,1,18,0.9
2463,9/1/2025,184.14,168,1,21,1
2463,10/1/2025,183.13,168,1,13,0.6
2463,11/1/2025,157.97,168,1,23,1.2
2463,12/1/2025,183.13,168,1,25,1.2
2464,1/1/2025,190.07,168,0,2,0.1
2464,2/1/2025,158.78,168,0,2,0.1
2464,3/1/2025,180.44,168,1,6,0.3
2464,4/1/2025,167.63,168,1,7,0.4
2464,5/1/2025,180.05,168,1,7,0.4
2464,6/1/2025,156.73,168,1,9,0.4
2464,7/1/2025,173.96,168,1,9,0.4
2464,8/1/2025,172.06,168,1,11,0.6
2464,9/1/2025,164.12,168,1,8,0.4
2464,10/1/2025,173.96,168,1,15,0.8
2464,11/1/2025,158.16,168,1,14,0.7
2464,12/1/2025,183.56,168,1,18,0.9
2465,1/1/2025,184.5,168,0,1,0
2465,2/1/2025,160.52,168,0,2,0.1
2465,3/1/2025,166.91,168,0,3,0.2
2465,4/1/2025,178.02,168,0,5,0.2
2465,5/1/2025,181.94,168,1,6,0.3
2465,6/1/2025,170.47,168,1,10,0.5
2465,7/1/2025,187.3,168,1,10,0.5
2465,8/1/2025,167.99,168,1,16,0.8
2465,9/1/2025,159.72,168,1,13,0.6
2465,10/1/2025,181.08,168,1,15,0.8
2465,11/1/2025,160.88,168,1,26,1.3
2465,12/1/2025,183.18,168,1,21,1
2466,1/1/2025,183.37,168,0,1,0
2466,2/1/2025,158.64000000000001,168,0,2,0.1
2466,3/1/2025,184.32999999999998,168,1,6,0.3
2466,4/1/2025,177.12,168,1,9,0.4
2466,5/1/2025,182.57,168,1,14,0.7
2466,6/1/2025,166.51999999999998,168,1,10,0.5
2466,7/1/2025,186.25,168,1,13,0.6
2466,8/1/2025,163.5,168,1,20,1
2466,9/1/2025,170.79,168,1,21,1
2466,10/1/2025,183.5,168,1,24,1.2
2466,11/1/2025,159.67,168,1,19,1
2466,12/1/2025,183.75,168,1,18,0.9
2467,1/1/2025,190.33,168,1,6,0.3
2467,2/1/2025,160.32999999999998,168,1,6,0.3
2467,3/1/2025,180.64,168,1,15,0.8
2467,4/1/2025,177.51,168,1,12,0.6
2467,5/1/2025,177.09,168,1,31,1.6
2467,6/1/2025,170.13,168,1,31,1.6
2467,7/1/2025,201.26,168,1,28,1.4
2467,8/1/2025,176.9,168,1,54,2.7
2467,9/1/2025,175.81,168,1,40,2
2467,10/1/2025,190.89,168,1,30,1.5
2467,11/1/2025,165.1,168,1,76,3.8
2467,12/1/2025,180.97,168,1,60,3
2468,1/1/2025,180.13,168,0,3,0.2
2468,2/1/2025,163.27,168,1,10,0.5
2468,3/1/2025,171.84,168,1,20,1
2468,4/1/2025,183.97,168,1,27,1.4
2468,5/1/2025,183.52,168,1,32,1.6
2468,6/1/2025,169.34,168,1,36,1.8
2468,7/1/2025,182.27,168,1,31,1.6
2468,8/1/2025,173.68,168,1,43,2.2
2468,9/1/2025,175.71,168,1,63,3.2
2468,10/1/2025,184.33,168,1,42,2.1
2468,11/1/2025,164.34,168,1,60,3
2468,12/1/2025,179.93,168,1,60,3
2469,1/1/2025,187.96,168,0,4,0.2
2469,2/1/2025,155.8,168,1,7,0.4
2469,3/1/2025,167.04999999999998,168,1,15,0.8
2469,4/1/2025,178.8,168,1,21,1
2469,5/1/2025,165.26,168,1,23,1.2
2469,6/1/2025,166.87,168,1,37,1.8
2469,7/1/2025,188.94,168,1,19,1
2469,8/1/2025,165.5,168,1,51,2.6
2469,9/1/2025,176.83,168,1,33,1.6
2469,10/1/2025,186.78,168,1,42,2.1
2469,11/1/2025,150.95,168,1,46,2.3
2469,12/1/2025,186.22,168,1,69,3.4
2470,1/1/2025,190.73,168,0,1,0
2470,2/1/2025,157.32,168,0,4,0.2
2470,3/1/2025,164.85,168,1,6,0.3
2470,4/1/2025,175.27,168,0,5,0.2
2470,5/1/2025,183.3,168,1,11,0.6
2470,6/1/2025,175.23,168,1,15,0.8
2470,7/1/2025,190.38,168,1,18,0.9
2470,8/1/2025,179.96,168,1,17,0.8
2470,9/1/2025,175.13,168,1,14,0.7
2470,10/1/2025,183.69,168,1,20,1
2470,11/1/2025,155.24,168,1,21,1
2470,12/1/2025,188.57999999999998,168,1,14,0.7
2471,1/1/2025,185.32,168,0,1,0
2471,2/1/2025,160,168,1,7,0.4
2471,3/1/2025,171.44,168,1,9,0.4
2471,4/1/2025,184.02,168,1,14,0.7
2471,5/1/2025,167.99,168,1,15,0.8
2471,6/1/2025,167.27,168,1,33,1.6
2471,7/1/2025,194.38,168,1,45,2.2
2471,8/1/2025,169.85,168,1,18,0.9
2471,9/1/2025,174.68,168,1,52,2.6
2471,10/1/2025,177.57,168,1,39,2
2471,11/1/2025,165.27,168,1,45,2.2
2471,12/1/2025,187.45,168,1,37,1.8
2472,1/1/2025,181.35,168,0,1,0
2472,2/1/2025,155.65,168,0,3,0.2
2472,3/1/2025,173.9,168,1,9,0.4
2472,4/1/2025,174.73,168,1,7,0.4
2472,5/1/2025,181.96,168,1,7,0.4
2472,6/1/2025,156.44,168,1,13,0.6
2472,7/1/2025,186.92,168,1,16,0.8
2472,8/1/2025,179.37,168,1,15,0.8
2472,9/1/2025,169.55,168,1,21,1
2472,10/1/2025,191.8,168,1,18,0.9
2472,11/1/2025,161.06,168,1,25,1.2
2472,12/1/2025,192.49,168,1,20,1
2473,1/1/2025,184.91,168,0,3,0.2
2473,2/1/2025,167.29,168,1,10,0.5
2473,3/1/2025,175.63,168,1,15,0.8
2473,4/1/2025,166.16,168,1,17,0.8
2473,5/1/2025,186.57999999999998,168,1,21,1
2473,6/1/2025,168.84,168,1,32,1.6
2473,7/1/2025,181.41,168,1,39,2
2473,8/1/2025,174.01,168,1,28,1.4
2473,9/1/2025,189.74,168,1,31,1.6
2473,10/1/2025,176.77,168,1,41,2.1
2473,11/1/2025,162.62,168,1,59,3
2473,12/1/2025,174.3,168,1,65,3.2
2474,1/1/2025,172.25,168,0,3,0.2
2474,2/1/2025,161.93,168,1,10,0.5
2474,3/1/2025,176.92,168,1,13,0.6
2474,4/1/2025,184.32,168,1,20,1
2474,5/1/2025,182.16,168,1,19,1
2474,6/1/2025,170.26,168,1,27,1.4
2474,7/1/2025,198.41,168,1,23,1.2
2474,8/1/2025,175.8,168,1,30,1.5
2474,9/1/2025,174.75,168,1,35,1.8
2474,10/1/2025,185.92,168,1,52,2.6
2474,11/1/2025,163.34,168,1,68,3.4
2474,12/1/2025,183.75,168,1,52,2.6
2475,1/1/2025,186.38,168,0,2,0.1
2475,2/1/2025,157.2,168,0,3,0.2
2475,3/1/2025,160,168,0,5,0.2
2475,4/1/2025,181.88,168,1,9,0.4
2475,5/1/2025,173.93,168,1,7,0.4
2475,6/1/2025,166.42000000000002,168,1,12,0.6
2475,7/1/2025,179.94,168,1,12,0.6
2475,8/1/2025,171.95,168,1,14,0.7
2475,9/1/2025,181.6,168,1,16,0.8
2475,10/1/2025,192.87,168,1,23,1.2
2475,11/1/2025,166.74,168,1,21,1
2475,12/1/2025,183.48000000000002,168,1,25,1.2
2476,1/1/2025,174.32,168,0,4,0.2
2476,2/1/2025,157.78,168,1,9,0.4
2476,3/1/2025,163.68,168,1,10,0.5
2476,4/1/2025,181.07,168,1,13,0.6
2476,5/1/2025,176.13,168,1,25,1.2
2476,6/1/2025,167.01,168,1,28,1.4
2476,7/1/2025,185.66,168,1,21,1
2476,8/1/2025,173.4,168,1,31,1.6
2476,9/1/2025,178.9,168,1,49,2.4
2476,10/1/2025,181.93,168,1,47,2.4
2476,11/1/2025,163.25,168,1,33,1.6
2476,12/1/2025,194.99,168,1,42,2.1
2477,1/1/2025,184.54,168,0,1,0
2477,2/1/2025,170.04,168,0,5,0.2
2477,3/1/2025,171.24,168,1,6,0.3
2477,4/1/2025,174.29,168,1,6,0.3
2477,5/1/2025,167.4,168,1,10,0.5
2477,6/1/2025,170.28,168,1,15,0.8
2477,7/1/2025,182.54,168,1,10,0.5
2477,8/1/2025,170.81,168,1,19,1
2477,9/1/2025,179.36,168,1,20,1
2477,10/1/2025,198.89000000000001,168,1,16,0.8
2477,11/1/2025,155,168,1,33,1.6
2477,12/1/2025,176,168,1,19,1
2478,1/1/2025,188.44,168,0,1,0
2478,2/1/2025,161.63,168,0,4,0.2
2478,3/1/2025,165.33,168,0,4,0.2
2478,4/1/2025,173.74,168,0,5,0.2
2478,5/1/2025,181.06,168,1,6,0.3
2478,6/1/2025,169.23,168,1,12,0.6
2478,7/1/2025,189.14,168,1,12,0.6
2478,8/1/2025,161.44,168,1,12,0.6
2478,9/1/2025,173.24,168,1,16,0.8
2478,10/1/2025,186.46,168,1,16,0.8
2478,11/1/2025,157.18,168,1,20,1
2478,12/1/2025,182.88,168,1,26,1.3
2479,1/1/2025,182.4,168,0,3,0.2
2479,2/1/2025,161.47,168,1,10,0.5
2479,3/1/2025,161.04,168,1,16,0.8
2479,4/1/2025,177.78,168,1,31,1.6
2479,5/1/2025,172.5,168,1,21,1
2479,6/1/2025,169.01,168,1,18,0.9
2479,7/1/2025,179.21,168,1,36,1.8
2479,8/1/2025,169.56,168,1,35,1.8
2479,9/1/2025,180.58,168,1,35,1.8
2479,10/1/2025,176.64,168,1,33,1.6
2479,11/1/2025,162.03,168,1,25,1.2
2479,12/1/2025,185.78,168,1,60,3
2480,1/1/2025,185.72,168,0,1,0
2480,2/1/2025,165.39,168,0,3,0.2
2480,3/1/2025,188.96,168,0,4,0.2
2480,4/1/2025,178.73000000000002,168,1,10,0.5
2480,5/1/2025,168.51,168,1,9,0.4
2480,6/1/2025,172.88,168,1,12,0.6
2480,7/1/2025,198.73,168,1,20,1
2480,8/1/2025,173.07,168,1,17,0.8
2480,9/1/2025,170.89000000000001,168,1,17,0.8
2480,10/1/2025,188.95,168,1,26,1.3
2480,11/1/2025,154.61,168,1,19,1
2480,12/1/2025,193.13,168,1,25,1.2
2481,1/1/2025,189.55,168,0,1,0
2481,2/1/2025,163.32,168,0,3,0.2
2481,3/1/2025,177.91,168,0,5,0.2
2481,4/1/2025,175.29,168,1,6,0.3
2481,5/1/2025,181.82,168,1,7,0.4
2481,6/1/2025,180.14,168,1,9,0.4
2481,7/1/2025,186.83,168,1,17,0.8
2481,8/1/2025,173.79999999999998,168,1,18,0.9
2481,9/1/2025,171.03,168,1,18,0.9
2481,10/1/2025,182.73,168,1,15,0.8
2481,11/1/2025,159.9,168,1,15,0.8
2481,12/1/2025,191.18,168,1,22,1.1
2482,1/1/2025,181.68,168,0,1,0
2482,2/1/2025,160.02,168,0,4,0.2
2482,3/1/2025,169.76,168,0,5,0.2
2482,4/1/2025,190.58,168,0,5,0.2
2482,5/1/2025,174.53,168,1,9,0.4
2482,6/1/2025,170.18,168,1,11,0.6
2482,7/1/2025,188.05,168,1,15,0.8
2482,8/1/2025,164.34,168,1,7,0.4
2482,9/1/2025,177.69,168,1,17,0.8
2482,10/1/2025,192.13,168,1,17,0.8
2482,11/1/2025,157.41,168,1,18,0.9
2482,12/1/2025,183.92,168,1,14,0.7
2483,1/1/2025,179.09,168,0,4,0.2
2483,2/1/2025,159.63,168,1,7,0.4
2483,3/1/2025,164.95,168,1,14,0.7
2483,4/1/2025,187.18,168,1,14,0.7
2483,5/1/2025,174.93,168,1,15,0.8
2483,6/1/2025,174.76,168,1,27,1.4
2483,7/1/2025,181.48,168,1,35,1.8
2483,8/1/2025,171.51,168,1,31,1.6
2483,9/1/2025,179.48,168,1,31,1.6
2483,10/1/2025,177.9,168,1,35,1.8
2483,11/1/2025,161.28,168,1,45,2.2
2483,12/1/2025,187.79,168,1,55,2.8
2484,1/1/2025,176.99,168,0,3,0.2
2484,2/1/2025,170.99,168,1,8,0.4
2484,3/1/2025,167.59,168,1,10,0.5
2484,4/1/2025,179.69,168,1,17,0.8
2484,5/1/2025,184.3,168,1,25,1.2
2484,6/1/2025,164.09,168,1,33,1.6
2484,7/1/2025,179.51,168,1,33,1.6
2484,8/1/2025,168.73999999999998,168,1,36,1.8
2484,9/1/2025,180.51,168,1,43,2.2
2484,10/1/2025,183.07,168,1,43,2.2
2484,11/1/2025,153.4,168,1,59,3
2484,12/1/2025,176.22,168,1,60,3
2485,1/1/2025,181.52,168,0,2,0.1
2485,2/1/2025,165.76,168,0,3,0.2
2485,3/1/2025,177.88,168,0,5,0.2
2485,4/1/2025,181.81,168,1,7,0.4
2485,5/1/2025,178.7,168,1,7,0.4
2485,6/1/2025,178.07,168,1,9,0.4
2485,7/1/2025,177.6,168,1,18,0.9
2485,8/1/2025,167.65,168,1,10,0.5
2485,9/1/2025,183.47,168,1,12,0.6
2485,10/1/2025,176.1,168,1,13,0.6
2485,11/1/2025,159.99,168,1,19,1
2485,12/1/2025,182.29,168,1,23,1.2
2486,1/1/2025,177.65,168,0,1,0
2486,2/1/2025,170.29,168,1,6,0.3
2486,3/1/2025,171.28,168,1,7,0.4
2486,4/1/2025,174.66,168,1,6,0.3
2486,5/1/2025,173.05,168,1,11,0.6
2486,6/1/2025,176.04,168,1,10,0.5
2486,7/1/2025,195.15,168,1,14,0.7
2486,8/1/2025,159.47,168,1,15,0.8
2486,9/1/2025,174.32,168,1,9,0.4
2486,10/1/2025,188.3,168,1,19,1
2486,11/1/2025,151.72,168,1,15,0.8
2486,12/1/2025,183.43,168,1,20,1
2487,1/1/2025,179.94,168,0,4,0.2
2487,2/1/2025,155.51,168,1,12,0.6
2487,3/1/2025,171.63,168,1,9,0.4
2487,4/1/2025,177.1,168,1,12,0.6
2487,5/1/2025,176.07999999999998,168,1,27,1.4
2487,6/1/2025,170.89000000000001,168,1,25,1.2
2487,7/1/2025,181.46,168,1,36,1.8
2487,8/1/2025,171.4,168,1,24,1.2
2487,9/1/2025,176.97,168,1,36,1.8
2487,10/1/2025,179.64,168,1,57,2.8
2487,11/1/2025,159.27,168,1,46,2.3
2487,12/1/2025,193.03,168,1,69,3.4
2488,1/1/2025,192.48,168,0,3,0.2
2488,2/1/2025,162.76,168,0,5,0.2
2488,3/1/2025,164.34,168,1,8,0.4
2488,4/1/2025,176.35,168,1,15,0.8
2488,5/1/2025,175.26,168,1,15,0.8
2488,6/1/2025,165.74,168,1,25,1.2
2488,7/1/2025,180.41,168,1,35,1.8
2488,8/1/2025,168.07,168,1,26,1.3
2488,9/1/2025,186.37,168,1,46,2.3
2488,10/1/2025,180.66,168,1,47,2.4
2488,11/1/2025,157.6,168,1,34,1.7
2488,12/1/2025,183.3,168,1,47,2.4
2489,1/1/2025,188.4,168,0,3,0.2
2489,2/1/2025,164.25,168,1,9,0.4
2489,3/1/2025,166.37,168,1,15,0.8
2489,4/1/2025,183.82,168,1,15,0.8
2489,5/1/2025,171.34,168,1,26,1.3
2489,6/1/2025,181.14,168,1,30,1.5
2489,7/1/2025,182.43,168,1,47,2.4
2489,8/1/2025,170.53,168,1,49,2.4
2489,9/1/2025,176.34,168,1,38,1.9
2489,10/1/2025,187.74,168,1,45,2.2
2489,11/1/2025,158.71,168,1,43,2.2
2489,12/1/2025,188.81,168,1,66,3.3
2490,1/1/2025,188.43,168,0,3,0.2
2490,2/1/2025,161.79999999999998,168,1,6,0.3
2490,3/1/2025,164.64000000000001,168,1,13,0.6
2490,4/1/2025,192.8,168,1,19,1
2490,5/1/2025,174.07999999999998,168,1,22,1.1
2490,6/1/2025,171.12,168,1,25,1.2
2490,7/1/2025,182.84,168,1,42,2.1
2490,8/1/2025,166.78,168,1,20,1
2490,9/1/2025,179.52,168,1,52,2.6
2490,10/1/2025,179.64,168,1,45,2.2
2490,11/1/2025,172.33,168,1,52,2.6
2490,12/1/2025,179.8,168,1,47,2.4
2491,1/1/2025,173.62,168,0,1,0
2491,2/1/2025,152.78,168,0,2,0.1
2491,3/1/2025,168.77,168,0,3,0.2
2491,4/1/2025,188.59,168,1,8,0.4
2491,5/1/2025,167.92000000000002,168,1,11,0.6
2491,6/1/2025,169.6,168,1,10,0.5
2491,7/1/2025,179.52,168,1,15,0.8
2491,8/1/2025,171.04,168,1,12,0.6
2491,9/1/2025,169.04,168,1,18,0.9
2491,10/1/2025,185.16,168,1,17,0.8
2491,11/1/2025,156.29,168,1,16,0.8
2491,12/1/2025,189.87,168,1,24,1.2
2492,1/1/2025,196.13,168,0,1,0
2492,2/1/2025,155.66,168,0,3,0.2
2492,3/1/2025,180.63,168,1,6,0.3
2492,4/1/2025,167.58,168,1,6,0.3
2492,5/1/2025,186.11,168,1,9,0.4
2492,6/1/2025,166.02,168,1,12,0.6
2492,7/1/2025,184.92000000000002,168,1,14,0.7
2492,8/1/2025,170.51,168,1,12,0.6
2492,9/1/2025,162.96,168,1,12,0.6
2492,10/1/2025,192.85,168,1,14,0.7
2492,11/1/2025,158.5,168,1,22,1.1
2492,12/1/2025,179.94,168,1,13,0.6
2493,1/1/2025,186.1,168,0,5,0.2
2493,2/1/2025,157.23,168,1,12,0.6
2493,3/1/2025,172.9,168,1,7,0.4
2493,4/1/2025,177.71,168,1,18,0.9
2493,5/1/2025,173.76,168,1,14,0.7
2493,6/1/2025,171.91,168,1,30,1.5
2493,7/1/2025,190.64,168,1,35,1.8
2493,8/1/2025,173.74,168,1,28,1.4
2493,9/1/2025,173.51,168,1,43,2.2
2493,10/1/2025,178.07,168,1,39,2
2493,11/1/2025,176.72,168,1,41,2.1
2493,12/1/2025,191.76,168,1,52,2.6
2494,1/1/2025,190.32,168,0,1,0
2494,2/1/2025,154.16,168,0,4,0.2
2494,3/1/2025,165.89,168,0,3,0.2
2494,4/1/2025,164.93,168,1,7,0.4
2494,5/1/2025,177.96,168,1,8,0.4
2494,6/1/2025,175.64,168,1,8,0.4
2494,7/1/2025,191.89,168,1,12,0.6
2494,8/1/2025,177.07,168,1,10,0.5
2494,9/1/2025,176.07,168,1,11,0.6
2494,10/1/2025,189.01,168,1,14,0.7
2494,11/1/2025,157.34,168,1,32,1.6
2494,12/1/2025,188.06,168,1,16,0.8
2495,1/1/2025,187.67,168,0,1,0
2495,2/1/2025,162.66,168,0,3,0.2
2495,3/1/2025,168.48,168,0,4,0.2
2495,4/1/2025,180.41,168,1,7,0.4
2495,5/1/2025,177.82,168,1,10,0.5
2495,6/1/2025,162.95,168,1,13,0.6
2495,7/1/2025,189.55,168,1,7,0.4
2495,8/1/2025,160.59,168,1,12,0.6
2495,9/1/2025,178.75,168,1,15,0.8
2495,10/1/2025,181.52,168,1,15,0.8
2495,11/1/2025,157.25,168,1,15,0.8
2495,12/1/2025,178.84,168,1,17,0.8
2496,1/1/2025,182.35,168,0,4,0.2
2496,2/1/2025,150.04,168,1,10,0.5
2496,3/1/2025,172.19,168,1,9,0.4
2496,4/1/2025,180.64,168,1,13,0.6
2496,5/1/2025,185.87,168,1,12,0.6
2496,6/1/2025,165.04,168,1,31,1.6
2496,7/1/2025,180.32999999999998,168,1,30,1.5
2496,8/1/2025,176.51,168,1,30,1.5
2496,9/1/2025,191.52,168,1,33,1.6
2496,10/1/2025,183.31,168,1,31,1.6
2496,11/1/2025,154.96,168,1,43,2.2
2496,12/1/2025,187.45,168,1,62,3.1
