employee_id,annual_base_salary,currency,bonus_target_pct
3300,71000,USD,0.15
3301,128000,USD,0.15
3302,108000,USD,0.15
3303,77000,USD,0.15
3304,105000,USD,0.15
3305,74000,USD,0.15
3306,128000,USD,0.15
3307,127000,USD,0.15
3308,113000,USD,0.15
3309,109000,USD,0.15
3310,144000,USD,0.15
3311,100000,USD,0.15
3312,70000,USD,0.15
3313,111000,USD,0.15
3314,152000,USD,0.15
3315,75000,USD,0.15
3316,91000,USD,0.15
3317,110000,USD,0.15
3318,99000,USD,0.15
3319,75000,USD,0.15
3320,128000,USD,0.15
3321,158000,USD,0.15
3322,105000,USD,0.15
3323,77000,USD,0.15
3324,61000,USD,0.15
3325,106000,USD,0.15
3326,128000,USD,0.15
3327,112000,USD,0.15
3328,100000,USD,0.15
3329,85000,USD,0.15
3330,73000,USD,0.15
3331,121000,USD,0.15
3332,123000,USD,0.15
3333,61000,USD,0.15
3334,140000,USD,0.15
3335,114000,USD,0.15
3336,135000,USD,0.15
3337,66000,USD,0.15
3338,66000,USD,0.15
3339,96000,USD,0.15
3340,113000,USD,0.15
3341,145000,USD,0.15
3342,118000,USD,0.15
3343,94000,USD,0.15
3344,74000,USD,0.15
3345,131000,USD,0.15
3346,76000,USD,0.15
3347,141000,USD,0.15
3348,93000,USD,0.15
3349,140000,USD,0.15
3350,117000,USD,0.15
3351,97000,USD,0.15
3352,87000,USD,0.15
3353,91000,USD,0.15
3354,111000,USD,0.15
3355,102000,USD,0.15
3356,85000,USD,0.15
3357,96000,USD,0.15
3358,102000,USD,0.15
3359,50000,USD,0.15
3360,111000,USD,0.15
3361,76000,USD,0.15
3362,71000,USD,0.15
3363,58000,USD,0.15
3364,55000,USD,0.15
3365,66000,USD,0.15
3366,82000,USD,0.15
3367,149000,USD,0.15
3368,87000,USD,0.15
3369,104000,USD,0.15
3370,110000,USD,0.15
3371,103000,USD,0.15
3372,98000,USD,0.15
3373,70000,USD,0.15
3374,136000,USD,0.15
3375,145000,USD,0.15
3376,58000,USD,0.15
3377,74000,USD,0.15
3378,93000,USD,0.15
3379,76000,USD,0.15
3380,113000,USD,0.15
3381,82000,USD,0.15
3382,154000,USD,0.15
3383,130000,USD,0.15
3384,105000,USD,0.15
3385,126000,USD,0.15
3386,128000,USD,0.15
3387,86000,USD,0.15
3388,80000,USD,0.15
3389,102000,USD,0.15
3390,122000,USD,0.15
3391,103000,USD,0.15
3392,61000,USD,0.15
3393,80000,USD,0.15
3394,98000,USD,0.15
3395,98000,USD,0.15
3396,149000,USD,0.15
3397,65000,USD,0.15
3398,113000,USD,0.15
3399,137000,USD,0.15
3400,157000,USD,0.15
3401,90000,USD,0.15
3402,112000,USD,0.15
3403,114000,USD,0.15
3404,105000,USD,0.15
3405,98000,USD,0.15
3406,111000,USD,0.15
3407,50000,USD,0.15
3408,117000,USD,0.15
3409,103000,USD,0.15
3410,94000,USD,0.15
3411,151000,USD,0.15
3412,83000,USD,0.15
3413,90000,USD,0.15
3414,150000,USD,0.15
3415,79000,USD,0.15
3416,86000,USD,0.15
3417,96000,USD,0.15
3418,121000,USD,0.15
3419,105000,USD,0.15
3420,68000,USD,0.15
3421,87000,USD,0.15
3422,85000,USD,0.15
3423,98000,USD,0.15
3424,111000,USD,0.15
3425,110000,USD,0.15
3426,56000,USD,0.15
3427,127000,USD,0.15
3428,106000,USD,0.15
3429,135000,USD,0.15
3430,111000,USD,0.15
3431,128000,USD,0.15
3432,112000,USD,0.15
3433,134000,USD,0.15
3434,113000,USD,0.15
3435,98000,USD,0.15
3436,157000,USD,0.15
3437,122000,USD,0.15
3438,114000,USD,0.15
3439,68000,USD,0.15
3440,68000,USD,0.15
3441,107000,USD,0.15
3442,104000,USD,0.15
3443,85000,USD,0.15
3444,104000,USD,0.15
3445,140000,USD,0.15
3446,117000,USD,0.15
3447,71000,USD,0.15
3448,97000,USD,0.15
3449,80000,USD,0.15
3450,90000,USD,0.15
3451,90000,USD,0.15
3452,88000,USD,0.15
3453,69000,USD,0.15
3454,97000,USD,0.15
3455,86000,USD,0.15
3456,50000,USD,0.15
3457,151000,USD,0.15
3458,127000,USD,0.15
3459,91000,USD,0.15
3460,100000,USD,0.15
3461,71000,USD,0.15
3462,142000,USD,0.15
3463,147000,USD,0.15
3464,104000,USD,0.15
3465,126000,USD,0.15
3466,104000,USD,0.15
3467,67000,USD,0.15
3468,90000,USD,0.15
3469,103000,USD,0.15
3470,89000,USD,0.15
3471,95000,USD,0.15
3472,98000,USD,0.15
3473,98000,USD,0.15
3474,101000,USD,0.15
3475,73000,USD,0.15
3476,82000,USD,0.15
3477,68000,USD,0.15
3478,124000,USD,0.15
3479,50000,USD,0.15
3480,129000,USD,0.15
3481,135000,USD,0.15
3482,92000,USD,0.15
3483,50000,USD,0.15
3484,91000,USD,0.15
3485,98000,USD,0.15
3486,75000,USD,0.15
3487,87000,USD,0.15
3488,138000,USD,0.15
3489,117000,USD,0.15
3490,77000,USD,0.15
3491,60000,USD,0.15
3492,92000,USD,0.15
3493,95000,USD,0.15
3494,112000,USD,0.15
3495,87000,USD,0.15
3496,113000,USD,0.15
3497,148000,USD,0.15
3498,120000,USD,0.15
3499,99000,USD,0.15
3500,95000,USD,0.15
