review_date,employee_id,performance_score,potential_rating
12/31/2025,1811,3.4,Medium
12/31/2025,1812,4.7,Medium
12/31/2025,1813,3.2,Medium
12/31/2025,1814,2.8,High
12/31/2025,1815,4.1,Low
12/31/2025,1816,2.1,High
12/31/2025,1817,2,Medium
12/31/2025,1818,4.8,Low
12/31/2025,1819,2.6,Low
12/31/2025,1820,4.4,Medium
12/31/2025,1821,4.3,Medium
12/31/2025,1822,4,High
12/31/2025,1823,4.1,Medium
12/31/2025,1824,4.9,High
12/31/2025,1825,4.1,Medium
12/31/2025,1826,1.5,Medium
12/31/2025,1827,3.5,Medium
12/31/2025,1828,3.3,Medium
12/31/2025,1829,2.7,Low
12/31/2025,1830,2.9,High
12/31/2025,1831,3.1,Medium
12/31/2025,1832,2.9,High
12/31/2025,1833,4.2,Medium
12/31/2025,1834,3,Medium
12/31/2025,1835,5,Medium
12/31/2025,1836,2.6,Medium
12/31/2025,1837,2.8,Medium
12/31/2025,1838,3,Medium
12/31/2025,1839,2.5,High
12/31/2025,1840,3,High
12/31/2025,1841,2.7,Medium
12/31/2025,1842,3.8,Medium
12/31/2025,1843,2.8,Medium
12/31/2025,1844,2.4,Medium
12/31/2025,1845,2.9,Low
12/31/2025,1846,3.2,High
12/31/2025,1847,3,High
12/31/2025,1848,5,Low
12/31/2025,1849,3.6,Medium
12/31/2025,1850,2.2,Low
12/31/2025,1851,3.7,Medium
12/31/2025,1852,3.4,Medium
12/31/2025,1853,3.6,Medium
12/31/2025,1854,3.7,Medium
12/31/2025,1855,4.3,Medium
12/31/2025,1856,3.1,Medium
12/31/2025,1857,3.2,High
12/31/2025,1858,2.6,High
12/31/2025,1859,3.4,Medium
12/31/2025,1860,2.6,Medium
12/31/2025,1861,2.4,Medium
12/31/2025,1862,4.7,Medium
12/31/2025,1863,3.1,Medium
12/31/2025,1864,3.6,Medium
12/31/2025,1865,2.7,Medium
12/31/2025,1866,4.9,Low
12/31/2025,1867,3,High
12/31/2025,1868,4.5,Low
12/31/2025,1869,3.6,High
12/31/2025,1870,3.3,Medium
12/31/2025,1871,3.5,Medium
12/31/2025,1872,3.1,High
12/31/2025,1873,1.5,High
12/31/2025,1874,3.1,Medium
12/31/2025,1875,3.4,Medium
12/31/2025,1876,1.7,Medium
12/31/2025,1877,2.7,Medium
12/31/2025,1878,3.8,High
12/31/2025,1879,3.9,Low
12/31/2025,1880,5,Low
12/31/2025,1881,4,Medium
12/31/2025,1882,4,High
12/31/2025,1883,3.5,Medium
12/31/2025,1884,4.2,Medium
12/31/2025,1885,3.3,Medium
12/31/2025,1886,3.3,High
12/31/2025,1887,3.3,Medium
12/31/2025,1888,4.2,Low
12/31/2025,1889,3.3,Medium
12/31/2025,1890,3.6,Medium
12/31/2025,1891,2.8,Low
12/31/2025,1892,4.8,Medium
12/31/2025,1893,3,Medium
12/31/2025,1894,3.2,Medium
12/31/2025,1895,4,Low
12/31/2025,1896,4.3,Medium
12/31/2025,1897,3.3,Medium
12/31/2025,1898,3.8,Medium
12/31/2025,1899,2.6,High
12/31/2025,1900,3.4,Medium
12/31/2025,1901,3.8,Medium
12/31/2025,1902,4.4,High
12/31/2025,1903,2.2,Medium
12/31/2025,1904,2.4,Medium
12/31/2025,1905,1.9,Low
12/31/2025,1906,1,Medium
12/31/2025,1907,2.3,Medium
12/31/2025,1908,3.9,High
12/31/2025,1909,3.4,Medium
12/31/2025,1910,2.4,Low
12/31/2025,1911,4.2,Low
12/31/2025,1912,3.3,Medium
12/31/2025,1913,3.9,High
12/31/2025,1914,3.5,High
12/31/2025,1915,3.4,Medium
12/31/2025,1916,3.4,Medium
12/31/2025,1917,2.8,High
12/31/2025,1918,4.2,Low
12/31/2025,1919,1.8,Medium
12/31/2025,1920,3.2,High
12/31/2025,1921,2.6,Medium
12/31/2025,1922,2.1,Low
12/31/2025,1923,3.3,Medium
12/31/2025,1924,3.3,Low
12/31/2025,1925,2.6,Low
12/31/2025,1926,5,Low
12/31/2025,1927,4.2,Medium
12/31/2025,1928,3.6,Low
12/31/2025,1929,3.8,Medium
12/31/2025,1930,3,High
12/31/2025,1931,3.3,High
12/31/2025,1932,3.4,Medium
12/31/2025,1933,3.5,Medium
12/31/2025,1934,4,Medium
12/31/2025,1935,3.7,Medium
12/31/2025,1936,3.9,Low
12/31/2025,1937,3,Medium
12/31/2025,1938,3.2,High
12/31/2025,1939,3.3,Medium
12/31/2025,1940,2.8,Medium
12/31/2025,1941,1.8,Medium
12/31/2025,1942,1.6,Medium
12/31/2025,1943,2.3,High
12/31/2025,1944,2.4,Medium
12/31/2025,1945,2.6,Medium
12/31/2025,1946,3.3,Medium
12/31/2025,1947,4.1,Low
12/31/2025,1948,2,Medium
12/31/2025,1949,2.9,Medium
12/31/2025,1950,3.7,Medium
12/31/2025,1951,3.8,Medium
12/31/2025,1952,3.5,Medium
12/31/2025,1953,3.1,Medium
12/31/2025,1954,3.6,Medium
12/31/2025,1955,2.1,Low
12/31/2025,1956,3.6,Medium
12/31/2025,1957,3.9,Low
12/31/2025,1958,3.7,High
12/31/2025,1959,3.1,Medium
12/31/2025,1960,3.1,Medium
12/31/2025,1961,2.2,Medium
12/31/2025,1962,3.1,Low
12/31/2025,1963,3.5,High
12/31/2025,1964,3.6,Low
12/31/2025,1965,3.3,Low
12/31/2025,1966,1,Medium
12/31/2025,1967,2.6,High
12/31/2025,1968,3.6,Low
12/31/2025,1969,4,Medium
12/31/2025,1970,2.8,High
12/31/2025,1971,4.5,Low
12/31/2025,1972,3.1,Medium
12/31/2025,1973,3.1,Medium
12/31/2025,1974,2.5,Low
12/31/2025,1975,2.8,Low
12/31/2025,1976,1.9,Medium
12/31/2025,1977,3,High
12/31/2025,1978,4.6,Low
12/31/2025,1979,3.3,Medium
12/31/2025,1980,2.1,Low
12/31/2025,1981,3.1,High
12/31/2025,1982,3.5,Low
12/31/2025,1983,3.1,Medium
12/31/2025,1984,2.2,Medium
12/31/2025,1985,3.1,High
12/31/2025,1986,3.4,Medium
12/31/2025,1987,3.8,Medium
12/31/2025,1988,4,Medium
12/31/2025,1989,3.6,Medium
12/31/2025,1990,3.8,Medium
12/31/2025,1991,2.5,Medium
12/31/2025,1992,3.7,High
12/31/2025,1993,4,Low
12/31/2025,1994,2.2,High
12/31/2025,1995,3.8,Low
12/31/2025,1996,4.1,Medium
12/31/2025,1997,3.7,High
12/31/2025,1998,2.8,Low
12/31/2025,1999,3.8,Medium
12/31/2025,2000,3.7,High
12/31/2025,2001,2.9,Low
12/31/2025,2002,5,Low
12/31/2025,2003,2,Medium
12/31/2025,2004,3.5,Medium
12/31/2025,2005,1.6,Medium
12/31/2025,2006,3.4,Medium
12/31/2025,2007,3,High
12/31/2025,2008,4,High
12/31/2025,2009,3.1,Medium
12/31/2025,2010,3.7,Medium
12/31/2025,2011,3.1,High
12/31/2025,2012,3.6,Low
12/31/2025,2013,4.2,Medium
12/31/2025,2014,3.4,Medium
12/31/2025,2015,2.8,Medium
12/31/2025,2016,3,Low
12/31/2025,2017,1.7,Medium
12/31/2025,2018,3.9,High
12/31/2025,2019,2.8,Medium
12/31/2025,2020,3.4,Medium
12/31/2025,2021,1.6,Medium
12/31/2025,2022,3.2,High
12/31/2025,2023,4.2,Low
12/31/2025,2024,3.4,Medium
12/31/2025,2025,5,Medium
12/31/2025,2026,2.8,Medium
12/31/2025,2027,3.4,Medium
12/31/2025,2028,3.2,Low
12/31/2025,2029,3.9,Medium
12/31/2025,2030,3.2,Low
12/31/2025,2031,2.8,Medium
12/31/2025,2032,3.3,Low
12/31/2025,2033,3.4,Medium
12/31/2025,2034,3.8,Low
12/31/2025,2035,3.4,High
12/31/2025,2036,4.5,High
12/31/2025,2037,5,Medium
12/31/2025,2038,2.9,Medium
12/31/2025,2039,4,Medium
12/31/2025,2040,3.8,Medium
12/31/2025,2041,1.7,Low
12/31/2025,2042,4.3,High
12/31/2025,2043,2.6,Medium
12/31/2025,2044,2.6,High
12/31/2025,2045,3.4,Medium
12/31/2025,2046,3.7,Medium
12/31/2025,2047,3.7,Medium
12/31/2025,2048,3.3,Medium
12/31/2025,2049,3.2,High
12/31/2025,2050,3.2,Medium
12/31/2025,2051,3.3,Medium
12/31/2025,2052,3.5,Medium
12/31/2025,2053,4,Low
12/31/2025,2054,3.9,High
12/31/2025,2055,3.9,Medium
12/31/2025,2056,3.6,Medium
12/31/2025,2057,3.8,Medium
12/31/2025,2058,3.4,Medium
12/31/2025,2059,3.8,Low
12/31/2025,2060,3.5,Medium
12/31/2025,2061,1.8,Medium
12/31/2025,2062,2.2,High
12/31/2025,2063,3.3,Medium
12/31/2025,2064,2.3,Medium
12/31/2025,2065,3.4,Medium
12/31/2025,2066,3.7,Medium
12/31/2025,2067,3.7,Medium
12/31/2025,2068,3.3,Medium
12/31/2025,2069,3.7,High
12/31/2025,2070,4,High
12/31/2025,2071,4.1,Medium
12/31/2025,2072,4,Medium
12/31/2025,2073,3.5,Medium
12/31/2025,2074,2.7,Low
12/31/2025,2075,2.2,Medium
12/31/2025,2076,3.3,Medium
12/31/2025,2077,3.2,Medium
12/31/2025,2078,4,Medium
12/31/2025,2079,2.8,Medium
12/31/2025,2080,3.5,Medium
12/31/2025,2081,1.8,Medium
12/31/2025,2082,3.2,High
12/31/2025,2083,3.2,High
12/31/2025,2084,2.8,Medium
12/31/2025,2085,1.9,Low
12/31/2025,2086,2.8,Medium
12/31/2025,2087,4.5,Medium
12/31/2025,2088,2.7,Medium
12/31/2025,2089,4.9,Medium
12/31/2025,2090,2.9,High
12/31/2025,2091,2.1,Low
12/31/2025,2092,2.8,Medium
12/31/2025,2093,2.8,Medium
12/31/2025,2094,2.3,Medium
12/31/2025,2095,3.1,Low
12/31/2025,2096,2.5,Medium
12/31/2025,2097,3.3,Medium
12/31/2025,2098,2.7,Medium
12/31/2025,2099,4.5,Low
12/31/2025,2100,4.6,Medium
12/31/2025,2101,5,Medium
12/31/2025,2102,3.6,Low
12/31/2025,2103,3.7,Medium
12/31/2025,2104,3.4,Medium
12/31/2025,2105,2.8,Low
12/31/2025,2106,3.5,Medium
12/31/2025,2107,4,Low
12/31/2025,2108,3.8,Medium
12/31/2025,2109,3.3,High
12/31/2025,2110,3.4,Medium
12/31/2025,2111,2.3,Medium
12/31/2025,2112,3.3,Medium
12/31/2025,2113,2.5,Medium
12/31/2025,2114,3.8,Medium
12/31/2025,2115,3.8,Medium
12/31/2025,2116,4.3,High
12/31/2025,2117,2.8,Low
12/31/2025,2118,1.7,Medium
12/31/2025,2119,3.5,Medium
12/31/2025,2120,3.7,High
12/31/2025,2121,3.6,Low
12/31/2025,2122,2,Medium
12/31/2025,2123,4.7,Medium
12/31/2025,2124,3.9,Medium
12/31/2025,2125,3.8,Medium
12/31/2025,2126,3.9,Low
12/31/2025,2127,3,Medium
12/31/2025,2128,1.7,Medium
12/31/2025,2129,3.6,Medium
12/31/2025,2130,3.3,Medium
12/31/2025,2131,4.1,Medium
12/31/2025,2132,3.6,Medium
12/31/2025,2133,1.2,Low
12/31/2025,2134,2.8,Medium
12/31/2025,2135,2.2,Medium
12/31/2025,2136,2.7,Medium
12/31/2025,2137,4,Medium
12/31/2025,2138,3.8,Medium
12/31/2025,2139,2.4,Medium
12/31/2025,2140,2.7,High
12/31/2025,2141,3.8,Medium
12/31/2025,2142,4,High
12/31/2025,2143,3.4,Medium
12/31/2025,2144,2.9,Medium
12/31/2025,2145,4.4,Low
12/31/2025,2146,3.7,Medium
12/31/2025,2147,1.9,Medium
12/31/2025,2148,5,Medium
12/31/2025,2149,4.9,Medium
12/31/2025,2150,3.9,Medium
12/31/2025,2151,3.4,Medium
12/31/2025,2152,3.2,High
12/31/2025,2153,2.8,Medium
12/31/2025,2154,3.9,Medium
12/31/2025,2155,2.6,Medium
12/31/2025,2156,2.3,High
12/31/2025,2157,3.5,Medium
12/31/2025,2158,2.5,Low
12/31/2025,2159,2.7,Medium
12/31/2025,2160,4,Medium
12/31/2025,2161,3.7,Medium
12/31/2025,2162,2.6,Medium
12/31/2025,2163,4.8,Medium
12/31/2025,2164,3.4,Medium
12/31/2025,2165,2.9,Medium
12/31/2025,2166,2.8,Medium
12/31/2025,2167,2.6,Medium
12/31/2025,2168,3.7,Medium
12/31/2025,2169,2.7,Medium
12/31/2025,2170,3.2,Low
12/31/2025,2171,3.2,Medium
12/31/2025,2172,2.7,Medium
12/31/2025,2173,2.7,Low
12/31/2025,2174,2.3,High
12/31/2025,2175,3.9,Medium
12/31/2025,2176,3.6,Medium
12/31/2025,2177,3.2,Medium
12/31/2025,2178,2.6,Medium
12/31/2025,2179,3.8,Medium
12/31/2025,2180,3.7,Medium
12/31/2025,2181,4.2,Medium
12/31/2025,2182,3.8,High
12/31/2025,2183,2.6,High
12/31/2025,2184,2.8,High
12/31/2025,2185,4.3,Medium
12/31/2025,2186,2.4,High
12/31/2025,2187,3.5,Medium
12/31/2025,2188,3.8,Medium
12/31/2025,2189,3.8,Medium
12/31/2025,2190,2.4,Medium
12/31/2025,2191,3.2,Medium
12/31/2025,2192,2.4,Medium
12/31/2025,2193,2.8,Low
12/31/2025,2194,3.2,Medium
12/31/2025,2195,3.9,Medium
12/31/2025,2196,3.7,Low
12/31/2025,2197,3.4,Medium
12/31/2025,2198,3.2,Low
12/31/2025,2199,3.4,Low
12/31/2025,2200,3.5,High
12/31/2025,2201,3,Medium
12/31/2025,2202,1.2,Medium
12/31/2025,2203,2.8,Medium
12/31/2025,2204,3.2,Medium
12/31/2025,2205,3.8,High
12/31/2025,2206,2.9,Low
12/31/2025,2207,2.8,Low
12/31/2025,2208,1.6,Medium
12/31/2025,2209,3.3,High
12/31/2025,2210,3.3,Low
12/31/2025,2211,2.2,Medium
12/31/2025,2212,3.7,Medium
12/31/2025,2213,3.2,Low
12/31/2025,2214,2.4,Medium
12/31/2025,2215,2.9,Medium
12/31/2025,2216,3.2,Medium
12/31/2025,2217,2.6,Medium
12/31/2025,2218,4.2,Medium
12/31/2025,2219,2.7,Medium
12/31/2025,2220,1.9,Low
12/31/2025,2221,2.3,Medium
12/31/2025,2222,3.5,Low
12/31/2025,2223,3.7,Medium
12/31/2025,2224,3.5,Low
12/31/2025,2225,3.7,High
12/31/2025,2226,2.9,Medium
12/31/2025,2227,1.7,High
12/31/2025,2228,1,Medium
12/31/2025,2229,4.9,Medium
12/31/2025,2230,3.5,Low
12/31/2025,2231,3,Medium
12/31/2025,2232,3.2,Medium
12/31/2025,2233,4.8,Low
12/31/2025,2234,2.6,Medium
12/31/2025,2235,3.1,Medium
12/31/2025,2236,3.8,Medium
12/31/2025,2237,3.3,Medium
12/31/2025,2238,1.9,High
12/31/2025,2239,4.5,Low
12/31/2025,2240,4.6,High
12/31/2025,2241,3.5,High
12/31/2025,2242,5,Medium
12/31/2025,2243,3.3,Medium
12/31/2025,2244,3.4,Medium
12/31/2025,2245,1.4,Medium
12/31/2025,2246,3.2,Medium
12/31/2025,2247,3.4,Medium
12/31/2025,2248,4.1,Medium
12/31/2025,2249,3.2,Medium
12/31/2025,2250,3,Medium
12/31/2025,2251,2.5,High
12/31/2025,2252,2.6,Low
12/31/2025,2253,2.2,Medium
12/31/2025,2254,3.3,Medium
12/31/2025,2255,3.5,Medium
12/31/2025,2256,3.4,Medium
12/31/2025,2257,2.9,Medium
12/31/2025,2258,3.3,Medium
12/31/2025,2259,3.4,High
12/31/2025,2260,3.2,Low
12/31/2025,2261,3.3,Medium
12/31/2025,2262,3.2,Medium
12/31/2025,2263,4.6,Low
12/31/2025,2264,2.5,Medium
12/31/2025,2265,4.1,Medium
12/31/2025,2266,1.6,Medium
12/31/2025,2267,3.9,Medium
12/31/2025,2268,2.7,Low
12/31/2025,2269,3.8,Medium
12/31/2025,2270,2.5,Low
12/31/2025,2271,3.7,High
12/31/2025,2272,2.6,Medium
12/31/2025,2273,4.1,Low
12/31/2025,2274,2.9,Medium
12/31/2025,2275,3.2,Low
12/31/2025,2276,1.2,Medium
12/31/2025,2277,2.5,Low
12/31/2025,2278,4.2,Medium
12/31/2025,2279,3.1,Medium
12/31/2025,2280,2.3,Medium
12/31/2025,2281,1.7,High
12/31/2025,2282,3.6,High
12/31/2025,2283,3.3,Medium
12/31/2025,2284,4.9,Medium
12/31/2025,2285,2.8,Medium
12/31/2025,2286,3.5,Medium
12/31/2025,2287,3.6,Medium
12/31/2025,2288,2.7,Medium
12/31/2025,2289,4.9,Low
12/31/2025,2290,3.2,High
12/31/2025,2291,2.2,Medium
12/31/2025,2292,1.5,Low
12/31/2025,2293,3.4,High
12/31/2025,2294,2.5,High
12/31/2025,2295,4.2,Medium
12/31/2025,2296,3.5,High
12/31/2025,2297,2,Low
12/31/2025,2298,3,High
12/31/2025,2299,3.3,Low
12/31/2025,2300,3.2,Medium
12/31/2025,2301,3.9,High
12/31/2025,2302,3.2,Medium
12/31/2025,2303,2.3,Medium
12/31/2025,2304,2.9,Medium
12/31/2025,2305,3.2,Medium
12/31/2025,2306,3.3,Medium
12/31/2025,2307,2.4,Medium
12/31/2025,2308,3.4,Medium
12/31/2025,2309,2.6,Medium
12/31/2025,2310,3.8,Low
12/31/2025,2311,4,Medium
12/31/2025,2312,3.6,Medium
12/31/2025,2313,3.8,Medium
12/31/2025,2314,3.6,Medium
12/31/2025,2315,3,Low
12/31/2025,2316,2.4,Medium
12/31/2025,2317,3.4,Medium
12/31/2025,2318,3.4,Low
12/31/2025,2319,3.5,Medium
12/31/2025,2320,2.9,High
12/31/2025,2321,4.3,Medium
12/31/2025,2322,3.7,Medium
12/31/2025,2323,3.5,Medium
12/31/2025,2324,2.1,Medium
12/31/2025,2325,2.2,Medium
12/31/2025,2326,3.9,Medium
12/31/2025,2327,3.4,Low
12/31/2025,2328,3.6,High
12/31/2025,2329,3.8,Low
12/31/2025,2330,3.3,Medium
12/31/2025,2331,2.3,Medium
12/31/2025,2332,2.2,Medium
12/31/2025,2333,3.5,Medium
12/31/2025,2334,4.7,Medium
12/31/2025,2335,2.6,Medium
12/31/2025,2336,2.6,Low
12/31/2025,2337,1.9,Medium
12/31/2025,2338,2.9,Low
12/31/2025,2339,4,High
12/31/2025,2340,2.7,Medium
12/31/2025,2341,2.9,Medium
12/31/2025,2342,3.7,Medium
12/31/2025,2343,1.8,Low
12/31/2025,2344,4.2,Medium
12/31/2025,2345,2.5,Low
12/31/2025,2346,3.5,High
12/31/2025,2347,2.4,Medium
12/31/2025,2348,2.3,Medium
12/31/2025,2349,3.5,Low
12/31/2025,2350,2.8,High
12/31/2025,2351,4.3,Medium
12/31/2025,2352,2.8,Low
12/31/2025,2353,3.9,High
12/31/2025,2354,3.8,Low
12/31/2025,2355,3.6,Medium
12/31/2025,2356,3,Medium
12/31/2025,2357,3.3,Medium
12/31/2025,2358,2.7,Medium
12/31/2025,2359,2.9,Medium
12/31/2025,2360,3.6,Medium
12/31/2025,2361,3,Medium
12/31/2025,2362,3.6,Low
12/31/2025,2363,3.4,Medium
12/31/2025,2364,1.9,Medium
12/31/2025,2365,4,High
12/31/2025,2366,2,Medium
12/31/2025,2367,3,Medium
12/31/2025,2368,3.7,Low
12/31/2025,2369,2.9,Low
12/31/2025,2370,3.8,Low
12/31/2025,2371,2,Medium
12/31/2025,2372,4,Medium
12/31/2025,2373,3.5,High
12/31/2025,2374,3.8,Medium
12/31/2025,2375,2.3,Low
12/31/2025,2376,2.5,Low
12/31/2025,2377,3.8,Medium
12/31/2025,2378,2.2,Low
12/31/2025,2379,3.8,Low
12/31/2025,2380,1.2,Medium
12/31/2025,2381,2.4,Low
12/31/2025,2382,4.3,Medium
12/31/2025,2383,2.9,High
12/31/2025,2384,3,Medium
12/31/2025,2385,1.9,Medium
12/31/2025,2386,3.6,High
12/31/2025,2387,3.7,Medium
12/31/2025,2388,2.5,High
12/31/2025,2389,3.1,Medium
12/31/2025,2390,2.6,Medium
12/31/2025,2391,4.5,High
12/31/2025,2392,2.8,Low
12/31/2025,2393,2.5,Medium
12/31/2025,2394,3.3,Medium
12/31/2025,2395,1.7,Low
12/31/2025,2396,4,Medium
12/31/2025,2397,2.5,Medium
12/31/2025,2398,3.1,Medium
12/31/2025,2399,1.8,Medium
12/31/2025,2400,3.1,Medium
12/31/2025,2401,4.3,Low
12/31/2025,2402,1.6,Medium
12/31/2025,2403,3.5,Medium
12/31/2025,2404,2.7,Medium
12/31/2025,2405,4.2,High
12/31/2025,2406,2.4,Medium
12/31/2025,2407,3.5,Low
12/31/2025,2408,3.2,Medium
12/31/2025,2409,4.1,Low
12/31/2025,2410,3.8,Low
12/31/2025,2411,3,Medium
12/31/2025,2412,3.1,Medium
12/31/2025,2413,3.7,Medium
12/31/2025,2414,2.2,Low
12/31/2025,2415,3.1,Medium
12/31/2025,2416,2.8,High
12/31/2025,2417,2.2,Medium
12/31/2025,2418,3.3,Medium
12/31/2025,2419,3.7,Medium
12/31/2025,2420,2.8,Low
12/31/2025,2421,3.6,Medium
12/31/2025,2422,3.5,Medium
12/31/2025,2423,3.7,Medium
12/31/2025,2424,3.7,Medium
12/31/2025,2425,4.1,High
12/31/2025,2426,3.5,Medium
12/31/2025,2427,3.9,Medium
12/31/2025,2428,1.7,Medium
12/31/2025,2429,4.3,Medium
12/31/2025,2430,1.8,Medium
12/31/2025,2431,4.6,Medium
12/31/2025,2432,2.6,Medium
12/31/2025,2433,3.2,High
12/31/2025,2434,2.6,High
12/31/2025,2435,4.1,Low
12/31/2025,2436,3.2,Medium
12/31/2025,2437,3,Medium
12/31/2025,2438,3.6,Medium
12/31/2025,2439,3.5,Medium
12/31/2025,2440,2.7,Medium
12/31/2025,2441,3.3,Medium
12/31/2025,2442,3.3,Low
12/31/2025,2443,2.1,Medium
12/31/2025,2444,3.1,Low
12/31/2025,2445,4.3,Medium
12/31/2025,2446,3.7,Medium
12/31/2025,2447,2.6,Medium
12/31/2025,2448,3.6,Low
12/31/2025,2449,3.8,Medium
12/31/2025,2450,4.6,Medium
12/31/2025,2451,3.5,Medium
12/31/2025,2452,3.9,High
12/31/2025,2453,4.1,Medium
12/31/2025,2454,2.6,Medium
12/31/2025,2455,1.3,High
12/31/2025,2456,2.5,High
12/31/2025,2457,2.2,Medium
12/31/2025,2458,3.6,High
12/31/2025,2459,2.4,High
12/31/2025,2460,2.6,High
12/31/2025,2461,3.7,Medium
12/31/2025,2462,2.9,Low
12/31/2025,2463,3.8,Medium
12/31/2025,2464,3.9,High
12/31/2025,2465,2.4,Medium
12/31/2025,2466,3.1,Medium
12/31/2025,2467,4,High
12/31/2025,2468,3.3,Medium
12/31/2025,2469,4.7,Medium
12/31/2025,2470,3.8,High
12/31/2025,2471,2.7,Medium
12/31/2025,2472,4,Medium
12/31/2025,2473,3.9,Medium
12/31/2025,2474,3.1,Low
12/31/2025,2475,4,High
12/31/2025,2476,3.9,Low
12/31/2025,2477,3.6,Low
12/31/2025,2478,3.6,Medium
12/31/2025,2479,3.6,Low
12/31/2025,2480,3.8,Medium
12/31/2025,2481,3.5,Medium
12/31/2025,2482,2.5,High
12/31/2025,2483,3.1,High
12/31/2025,2484,2.6,Medium
12/31/2025,2485,3.7,Medium
12/31/2025,2486,3.5,Medium
12/31/2025,2487,4.1,Low
12/31/2025,2488,2.3,Medium
12/31/2025,2489,4.2,Medium
12/31/2025,2490,1.5,Medium
12/31/2025,2491,2.4,Medium
12/31/2025,2492,2.4,Medium
12/31/2025,2493,3.4,Medium
12/31/2025,2494,2.8,High
12/31/2025,2495,3.2,Medium
12/31/2025,2496,2.3,Low
12/31/2025,2497,3.4,Medium
12/31/2025,2498,2.5,Medium
12/31/2025,2499,3.4,Medium
12/31/2025,2500,3.2,Low
12/31/2025,2501,2.2,Low
12/31/2025,2502,1.9,Low
12/31/2025,2503,3.3,Medium
12/31/2025,2504,3.4,High
12/31/2025,2505,3.5,High
12/31/2025,2506,1.9,Low
12/31/2025,2507,4.2,Medium
12/31/2025,2508,3.2,Medium
12/31/2025,2509,3.3,Medium
12/31/2025,2510,1.6,Medium
12/31/2025,2511,2,Medium
12/31/2025,2512,3.6,High
12/31/2025,2513,3.5,Medium
12/31/2025,2514,3,Medium
12/31/2025,2515,3.8,Medium
12/31/2025,2516,3,Medium
12/31/2025,2517,3.1,Medium
12/31/2025,2518,4.1,Medium
12/31/2025,2519,2,Medium
12/31/2025,2520,3.1,Low
12/31/2025,2521,3.9,Medium
12/31/2025,2522,4.6,Low
12/31/2025,2523,2.8,Medium
12/31/2025,2524,3.7,Medium
12/31/2025,2525,4.1,High
12/31/2025,2526,3.7,Medium
12/31/2025,2527,4,High
12/31/2025,2528,2.1,Medium
12/31/2025,2529,3.5,Medium
12/31/2025,2530,3,Medium
12/31/2025,2531,3.5,Medium
12/31/2025,2532,3.8,Low
12/31/2025,2533,2.9,Low
12/31/2025,2534,2.7,Low
12/31/2025,2535,2.5,Low
12/31/2025,2536,2.7,High
12/31/2025,2537,3.6,Medium
12/31/2025,2538,2.3,Medium
12/31/2025,2539,3.8,Medium
12/31/2025,2540,4.4,Medium
12/31/2025,2541,3.5,Medium
12/31/2025,2542,4,Medium
12/31/2025,2543,3.1,High
12/31/2025,2544,3.8,Medium
12/31/2025,2545,1.8,Medium
12/31/2025,2546,2.6,Low
12/31/2025,2547,3.9,Low
12/31/2025,2548,4.6,Medium
12/31/2025,2549,3.8,Medium
12/31/2025,2550,2.5,Medium
12/31/2025,2551,4.3,High
12/31/2025,2552,3,Medium
12/31/2025,2553,3.4,Medium
12/31/2025,2554,3.8,Medium
12/31/2025,2555,3.7,Low
12/31/2025,2556,4.4,Medium
12/31/2025,2557,3.7,Low
12/31/2025,2558,2.4,Low
12/31/2025,2559,4.1,Low
12/31/2025,2560,3.9,Medium
12/31/2025,2561,1.9,Low
12/31/2025,2562,3,Medium
12/31/2025,2563,2.8,Low
12/31/2025,2564,2.4,Medium
12/31/2025,2565,3.3,Low
12/31/2025,2566,3.4,Medium
12/31/2025,2567,2.8,High
12/31/2025,2568,4,Medium
12/31/2025,2569,2.6,Medium
12/31/2025,2570,2.8,High
12/31/2025,2571,3,Medium
12/31/2025,2572,3.7,Medium
12/31/2025,2573,4.1,Low
12/31/2025,2574,2.4,Medium
12/31/2025,2575,3.5,Medium
12/31/2025,2576,3.8,Medium
12/31/2025,2577,4,Low
12/31/2025,2578,2.9,Medium
12/31/2025,2579,3.1,High
12/31/2025,2580,2.9,Medium
12/31/2025,2581,3,High
12/31/2025,2582,2.7,High
12/31/2025,2583,3.3,High
12/31/2025,2584,1.5,Medium
12/31/2025,2585,2.5,High
12/31/2025,2586,2.8,High
12/31/2025,2587,3.3,Low
12/31/2025,2588,3.8,Low
12/31/2025,2589,4.3,Low
12/31/2025,2590,3,Medium
12/31/2025,2591,4,Medium
12/31/2025,2592,3.1,Medium
12/31/2025,2593,4.6,Medium
12/31/2025,2594,3.1,Medium
12/31/2025,2595,4.1,High
12/31/2025,2596,2.8,Medium
12/31/2025,2597,2.7,Medium
12/31/2025,2598,2.6,Medium
12/31/2025,2599,2.5,Medium
12/31/2025,2600,4.1,Medium
12/31/2025,2601,3.8,Medium
12/31/2025,2602,1.6,High
12/31/2025,2603,2.2,Medium
12/31/2025,2604,2.8,Medium
12/31/2025,2605,2.2,Medium
12/31/2025,2606,4.3,Medium
12/31/2025,2607,3.1,Medium
12/31/2025,2608,3.5,Medium
12/31/2025,2609,3.7,High
12/31/2025,2610,2.5,High
12/31/2025,2611,2.5,Medium
12/31/2025,2612,2.4,Medium
12/31/2025,2613,3.5,Low
12/31/2025,2614,2.1,Low
12/31/2025,2615,4.3,Medium
12/31/2025,2616,2.3,High
12/31/2025,2617,2.2,Medium
12/31/2025,2618,3.9,High
12/31/2025,2619,4.3,Medium
12/31/2025,2620,4.6,Medium
